1485	7999
18321	8037
12526	8075
12974	8115
1833	8154
16632	8194
4902	8233
3706	8275
6170	8314
393	8354
13022	8391
1984	8432
16555	8472
18095	8512
16926	8551
10841	8591
12429	8631
13695	8673
1418	8714
293	8754
6411	8793
16440	8833
15266	8873
10128	8915
12987	8956
10038	8996
6096	9037
19243	9075
1136	9116
12997	9156
11626	9197
17236	9239
13800	9279
7195	9319
14685	9357
2363	9398
10770	9438
14566	9479
3559	9518
11797	9559
13496	9599
12632	9640
10097	9681
3091	9723
14296	9761
4565	9801
11395	9840
18804	9881
12506	9922
769	9960
17652	9998
12201	10039
4665	10080
2497	10120
3295	10160
13556	10200
9730	10239
6287	10277
10659	10317
2773	10356
17087	10393
14834	10433
3382	10472
17260	10512
18130	10551
9079	10592
19640	10631
14590	10672
19951	10711
18242	10753
19282	10794
11319	10834
10013	10874
7090	10914
10712	10956
17219	10997
19618	11037
8618	11078
17639	11117
17757	11159
19175	11199
1380	11238
10960	11278
114	11318
2433	11356
6947	11397
7320	11437
16620	11476
12332	11517
16229	11558
4873	11599
1771	11639
1643	11678
14304	11718
13272	11758
13079	11799
19359	11840
18052	11880
17950	11921
1139	11962
16175	12001
2316	12043
14056	12082
17217	12122
43	12163
12894	12200
8467	12242
14496	12283
6307	12324
17935	12363
5914	12401
14527	12439
6312	12480
2347	12519
18558	12559
12278	12600
4140	12642
11155	12680
11143	12720
12755	12761
1903	12802
4047	12841
3659	12880
18369	12919
3634	12959
708	12998
6458	13037
6712	13077
13288	13117
7125	13157
7661	13197
14946	13235
15501	13275
9477	13316
9452	13357
11054	13397
15539	13439
2038	13479
18698	13517
15206	13556
8324	13597
10121	13636
18296	13676
7224	13717
8971	13756
4539	13796
5513	13837
11296	13877
4297	13918
2716	13954
14318	13992
12837	14034
15413	14073
18056	14114
6131	14154
7378	14192
6027	14233
19260	14273
15738	14313
4816	14354
14108	14392
17268	14433
14447	14474
264	14515
14407	14554
14229	14595
13917	14636
17002	14676
13363	14717
14950	14756
9592	14797
17152	14836
15390	14877
12976	14917
5070	14957
2767	14998
6147	15038
17017	15078
11022	15119
5606	15160
1444	15201
6871	15239
17621	15279
4826	15318
15305	15357
12744	15397
5970	15439
14350	15478
7855	15519
10108	15559
16654	15599
6102	15641
13770	15681
4043	15720
19020	15759
13737	15799
12297	15839
2159	15880
14272	15921
7936	15961
8217	16001
17341	16041
4673	16083
1777	16123
5381	16163
13081	16205
14399	16247
10542	16288
6306	16329
18521	16369
13349	16409
14376	16450
2473	16491
9320	16530
12039	16569
4903	16610
8132	16650
1691	16690
1494	16729
13919	16769
1414	16810
1180	16850
18977	16889
19594	16926
5543	16966
14219	17004
18861	17043
17567	17084
11028	17124
13047	17165
6467	17206
10002	17247
16066	17288
12761	17329
12858	17370
19335	17413
8930	17454
8867	17494
16182	17533
13245	17574
5328	17615
16455	17655
5057	17694
11587	17734
3018	17774
18231	17814
15459	17855
7178	17897
2051	17935
18909	17974
7456	18015
14970	18054
11236	18094
15019	18136
94	18175
11584	18213
12889	18254
7304	18294
7673	18333
19190	18372
7242	18413
1306	18453
3191	18492
14829	18528
801	18569
5132	18607
7733	18646
18180	18684
4555	18724
10592	18764
13915	18803
15155	18844
10381	18884
9645	18924
10547	18964
8130	19005
11059	19044
10049	19085
4443	19126
18246	19167
10800	19207
1071	19248
4096	19288
14090	19329
2945	19370
475	19409
4863	19449
11753	19489
5534	19530
3979	19568
585	19608
4208	19648
14661	19686
16247	19726
8445	19767
4620	19808
759	19847
6729	19886
19254	19926
3732	19967
18937	20007
15594	20047
3746	20089
14552	20129
14112	20169
13790	20209
6754	20250
8316	20290
7511	20330
9095	20370
1895	20410
12621	20450
3885	20491
19350	20530
7527	20569
10311	20608
17656	20649
14070	20691
14885	20731
15113	20772
4840	20812
13539	20851
2287	20892
76	20929
14605	20967
6597	21008
3112	21048
4722	21087
866	21127
15006	21165
8416	21206
9013	21246
16702	21286
17604	21327
13466	21369
12844	21411
6359	21451
13684	21490
18917	21531
2800	21572
14462	21611
14698	21652
8146	21692
12567	21730
169	21772
12771	21812
5918	21853
4948	21892
3646	21931
9203	21972
8631	22012
11386	22052
12102	22093
5787	22134
6668	22173
10064	22213
12812	22255
16442	22296
18047	22336
16858	22378
15032	22419
1877	22459
6576	22498
15656	22538
18160	22579
10087	22621
3758	22662
10645	22700
14533	22742
12516	22783
10386	22825
11487	22865
3678	22905
19138	22945
19710	22984
11323	23025
17010	23064
16928	23106
12647	23146
14489	23186
10605	23227
4454	23267
17928	23306
13850	23345
4747	23387
17663	23427
8183	23467
461	23507
13892	23547
14737	23588
280	23629
132	23667
1857	23704
4647	23743
1530	23784
61	23823
2459	23861
5330	23901
16661	23940
10643	23980
16152	24021
179	24060
18747	24099
12321	24138
11775	24179
19061	24221
9557	24262
13150	24302
18792	24342
18237	24383
9517	24423
11841	24463
643	24504
15658	24542
7532	24581
1158	24621
1327	24660
6361	24700
7181	24739
8672	24778
942	24817
11987	24856
3675	24898
16754	24938
262	24979
10437	25019
2308	25058
17695	25097
10095	25138
7492	25178
1168	25218
3477	25257
9024	25297
19929	25338
13304	25380
3783	25421
297	25461
16111	25500
18679	25541
11885	25583
3304	25625
9958	25666
17502	25707
14258	25748
3727	25787
12644	25828
13940	25869
13170	25910
12495	25951
16110	25992
9461	26031
5576	26071
19376	26111
13749	26152
15794	26194
16369	26235
19113	26275
13918	26316
806	26356
4176	26395
5658	26435
353	26475
4701	26514
16616	26554
7695	26596
18076	26636
5490	26676
4872	26715
4069	26755
8161	26796
14397	26836
3202	26875
2517	26916
15382	26956
17258	26996
12735	27037
1658	27077
18497	27116
14982	27157
13194	27198
8294	27236
9447	27276
16099	27316
18486	27358
6443	27399
13816	27438
9459	27478
18774	27518
3467	27558
13178	27598
15809	27639
7168	27680
17314	27719
17310	27761
8892	27801
16930	27841
17185	27884
652	27924
4705	27961
99	28002
9241	28040
1660	28078
15731	28117
1065	28159
8447	28198
15021	28238
5262	28280
15798	28319
5091	28358
719	28398
6368	28435
17704	28474
2736	28514
17751	28554
599	28595
3493	28635
3326	28676
6550	28715
5538	28754
3547	28792
6144	28831
15617	28870
4492	28911
5141	28951
11435	28991
19811	29032
15521	29071
3543	29113
7998	29152
12411	29192
2721	29232
13261	29269
5083	29308
18575	29347
18919	29385
13889	29426
15689	29468
9353	29507
2458	29547
2693	29587
4196	29627
17063	29667
12002	29707
19701	29747
1146	29785
8742	29823
8135	29863
16438	29901
10591	29941
18923	29980
12454	30020
19049	30063
7190	30105
3538	30145
8629	30185
10885	30223
11691	30262
3539	30301
3095	30341
11476	30379
17464	30420
10467	30460
4706	30501
13998	30539
2464	30579
15278	30619
11018	30661
14003	30702
10295	30743
1298	30783
1458	30821
4537	30860
13389	30900
17821	30941
17998	30982
886	31021
17247	31060
911	31100
549	31139
18165	31179
4713	31217
6128	31257
13287	31295
2593	31333
6247	31372
16260	31413
7841	31454
19227	31493
19118	31533
17552	31574
6169	31615
1667	31655
8945	31694
779	31734
8359	31772
6245	31810
16067	31849
19221	31890
15634	31932
18865	31972
4477	32013
2377	32053
1148	32094
6850	32134
8431	32173
4551	32211
12957	32250
13985	32290
13777	32332
10012	32373
7997	32413
9003	32452
16952	32491
11047	32532
16133	32572
15998	32612
4390	32652
487	32692
19028	32731
17058	32772
9609	32812
1805	32853
4073	32892
11167	32932
18457	32972
2350	33014
7490	33052
1451	33092
16726	33131
5380	33172
6462	33211
6433	33251
17237	33289
15401	33329
15077	33370
13769	33408
8115	33448
10860	33488
15490	33529
16392	33569
1686	33611
7732	33652
18517	33692
2735	33733
3601	33772
1241	33813
15023	33854
6859	33895
9409	33933
8924	33971
7481	34011
9196	34050
19861	34090
13641	34131
19898	34171
16912	34210
14819	34251
8145	34291
4789	34332
10266	34372
1630	34413
17172	34453
19909	34493
19471	34532
1469	34572
19864	34611
2509	34651
5684	34690
18394	34731
18813	34771
12782	34812
12792	34853
2167	34893
3851	34932
13765	34971
7273	35012
15816	35052
12658	35092
15118	35132
9178	35174
17711	35213
8497	35253
16997	35291
12407	35332
13369	35372
13931	35412
4818	35454
6563	35493
12490	35534
5639	35575
16846	35616
5964	35658
12951	35697
7027	35737
10732	35774
15307	35816
9208	35857
7375	35896
7272	35935
6968	35975
10699	36015
2576	36057
1354	36096
14086	36135
6339	36175
11972	36215
871	36255
8147	36294
4637	36333
11334	36372
13341	36412
4170	36453
17035	36491
15777	36531
15973	36570
2422	36611
10813	36651
17343	36690
8985	36732
444	36770
9738	36809
3438	36848
4100	36887
2058	36926
1248	36966
11640	37004
13877	37043
19953	37084
14822	37125
7035	37166
7711	37206
5045	37246
8844	37286
15861	37323
14076	37365
6769	37405
16095	37446
6423	37486
12352	37526
11488	37566
11705	37606
18131	37647
16408	37689
13791	37729
3250	37771
2197	37811
14818	37852
17221	37893
3568	37935
3566	37974
18990	38012
14927	38052
8491	38093
2950	38134
10866	38175
7223	38215
10754	38255
19785	38293
5401	38333
5342	38373
4511	38412
2113	38451
3031	38490
6923	38530
5212	38571
4137	38610
16672	38648
5837	38688
13221	38729
8990	38768
11162	38807
17266	38846
3086	38888
18416	38927
11995	38966
10928	39007
6311	39048
12893	39088
18666	39128
18620	39169
18204	39210
10043	39251
12032	39290
5071	39330
4866	39368
17719	39408
1140	39448
13855	39488
16624	39529
14433	39569
9243	39609
12065	39649
1202	39689
10491	39729
15234	39770
19950	39810
3412	39850
18289	39890
6255	39932
9396	39970
6320	40011
11511	40051
16821	40092
19462	40134
12234	40174
1773	40216
6616	40255
13337	40294
4965	40334
1506	40373
12603	40413
18028	40453
10753	40494
10985	40533
10950	40572
13895	40613
4033	40654
4649	40694
2822	40733
18856	40771
14405	40811
10268	40851
1765	40892
11802	40931
6760	40973
2256	41013
4329	41052
4241	41093
430	41132
777	41171
4309	41210
19603	41249
7194	41289
16957	41328
1512	41368
92	41409
6921	41445
7327	41484
7355	41523
11827	41562
6879	41602
17841	41643
6223	41685
1671	41725
1057	41766
2730	41806
12784	41844
18702	41885
18260	41926
19385	41966
16259	42008
13054	42049
5291	42090
7418	42128
10181	42169
9910	42208
11230	42248
5155	42288
3121	42329
13083	42368
11139	42408
7928	42449
5813	42489
3172	42528
13406	42567
18748	42608
18461	42648
16513	42688
11313	42729
15223	42772
14308	42812
12568	42853
6244	42893
17589	42931
8176	42972
18403	43010
10867	43051
2107	43092
10721	43131
6852	43172
9298	43211
19150	43249
18427	43291
9234	43331
13313	43371
14328	43410
8120	43451
6511	43490
18326	43530
18	43568
771	43605
2780	43642
12944	43681
17001	43721
577	43762
13154	43800
13502	43840
19724	43879
15414	43920
10766	43961
7	44001
17594	44038
3459	44079
18577	44120
19367	44161
16469	44200
8393	44242
18104	44280
13757	44319
14753	44359
2092	44397
10510	44435
4166	44477
5730	44515
11730	44555
10657	44594
282	44635
11015	44673
9886	44714
2472	44753
13011	44794
8967	44835
950	44873
16793	44911
1031	44952
14623	44992
16065	45031
6050	45070
18829	45109
3266	45150
10682	45190
8896	45229
18712	45269
8852	45309
3025	45347
1440	45387
7434	45427
19907	45467
1527	45509
5321	45549
15340	45588
10426	45629
3631	45670
7685	45710
14468	45751
15179	45792
11614	45832
14842	45874
9566	45914
14273	45953
18510	45993
19827	46030
17577	46072
7161	46112
6784	46152
3560	46193
12615	46232
9842	46273
13347	46311
10804	46351
16989	46391
15376	46432
5975	46472
2364	46511
10658	46550
7255	46589
17414	46630
4664	46670
13465	46711
12751	46752
14436	46793
17016	46832
19019	46873
5800	46914
3892	46953
8765	46992
7525	47030
6076	47069
4707	47108
1080	47149
4794	47188
2959	47228
6474	47265
6792	47305
12628	47346
15180	47387
19507	47428
2484	47469
9642	47509
15890	47548
3640	47590
16228	47631
8821	47671
17980	47710
18544	47751
8219	47791
11223	47830
8863	47869
8624	47908
5061	47946
679	47985
6437	48024
16799	48064
3435	48105
19706	48144
8548	48184
13063	48223
15481	48263
504	48304
16497	48343
11701	48385
16350	48426
13694	48467
3432	48508
17134	48548
13647	48589
524	48630
4429	48668
4336	48708
13445	48748
2405	48789
13030	48830
7373	48870
16119	48910
330	48950
4702	48990
4172	49029
19588	49069
106	49109
10303	49148
18780	49189
10737	49230
15614	49271
8528	49310
5433	49349
19374	49388
17385	49428
14331	49469
12813	49509
6181	49551
10717	49591
4589	49633
15951	49673
3020	49714
5178	49750
8819	49790
14192	49830
6727	49871
12264	49911
3884	49951
9466	49991
13053	50031
1438	50071
18904	50112
518	50152
5892	50190
12545	50230
14268	50270
2832	50311
9570	50352
1850	50393
12343	50431
1355	50470
16611	50511
4388	50553
12631	50592
48	50632
3312	50670
19976	50708
4424	50749
19324	50788
12616	50829
5655	50869
5628	50907
6895	50946
6272	50986
3115	51025
17298	51066
5516	51107
14378	51147
8345	51187
4092	51225
14131	51264
18070	51306
16158	51345
9071	51386
5335	51424
19983	51465
6934	51505
6469	51544
7032	51583
986	51623
7657	51663
19307	51703
5090	51742
16767	51783
11486	51823
8915	51863
1390	51902
17432	51942
7045	51982
6546	52021
8997	52060
17562	52100
15107	52141
16910	52182
9677	52221
8748	52260
10211	52299
13662	52340
10375	52381
3712	52421
18487	52462
3321	52502
10924	52541
7360	52582
19052	52621
2623	52662
6150	52701
8651	52738
7356	52778
18000	52818
11458	52858
5617	52897
18074	52937
6243	52978
12639	53019
6791	53060
12161	53101
11564	53143
13837	53183
17477	53224
18157	53265
19695	53306
19910	53346
14343	53387
8349	53426
19604	53466
17758	53507
726	53547
1056	53585
1155	53624
13741	53663
13072	53703
16329	53742
16223	53784
7970	53825
5125	53865
4148	53905
18045	53944
17931	53984
1607	54025
17670	54064
2209	54105
11525	54146
19286	54188
10024	54230
18761	54271
16189	54312
14251	54351
1336	54392
8507	54432
13676	54471
8828	54510
1302	54549
17829	54589
1896	54631
5691	54670
10590	54709
6953	54749
3072	54787
1610	54826
2300	54866
1147	54907
7429	54946
14601	54985
14871	55025
18288	55065
4007	55105
17579	55145
3205	55186
7399	55225
14501	55264
2714	55304
15437	55344
12572	55384
6899	55424
8687	55463
2264	55502
6422	55542
18523	55582
6807	55622
4320	55661
18952	55701
16739	55741
16758	55781
2942	55821
8688	55860
13032	55900
18980	55941
3866	55982
15939	56023
14236	56063
15838	56103
16990	56145
4686	56187
13152	56226
10135	56267
3868	56307
3918	56347
4311	56388
16974	56428
13871	56469
5908	56509
19426	56549
3177	56590
6590	56629
1672	56668
17714	56706
7531	56747
11667	56787
10606	56827
5950	56868
10415	56908
3694	56947
16101	56987
5594	57027
4185	57067
4680	57107
19491	57146
13195	57186
2505	57226
8714	57267
11095	57306
4605	57348
4276	57387
4037	57425
6236	57463
11938	57504
9977	57546
9616	57587
7370	57626
10047	57664
12688	57704
8240	57745
8712	57785
16393	57824
9151	57864
11285	57903
2924	57944
18390	57982
10790	58024
8960	58063
2244	58102
13268	58141
17272	58182
614	58223
18091	58261
10857	58301
15974	58343
7081	58383
2666	58423
10256	58462
15552	58504
13419	58545
6473	58585
13913	58624
1411	58664
3579	58705
19560	58746
2667	58786
14366	58825
3358	58866
8045	58908
7463	58948
5256	58988
8500	59027
2855	59064
15504	59105
19427	59145
11937	59186
16472	59228
6898	59266
4859	59306
7574	59346
3431	59384
5839	59422
1457	59463
11234	59503
18398	59542
13622	59584
4453	59624
6817	59664
3455	59704
11361	59744
5403	59784
15154	59822
8568	59863
1615	59904
12627	59944
7545	59985
11724	60025
13403	60065
19928	60106
8373	60146
19829	60186
9959	60226
9361	60266
2421	60306
2707	60347
12272	60388
4368	60429
5959	60468
11702	60507
14948	60548
380	60588
5777	60626
1924	60666
3983	60705
4861	60744
6822	60782
12474	60820
9593	60862
6878	60901
6721	60941
17983	60980
7862	61022
471	61062
17664	61101
14743	61141
18766	61181
5776	61221
7564	61262
11254	61301
1030	61343
13884	61383
5591	61424
14210	61464
12611	61504
19692	61545
6549	61585
13231	61624
16186	61665
16822	61705
7029	61745
3740	61783
7164	61822
19283	61862
13817	61904
10076	61945
4462	61985
9823	62026
16344	62065
495	62106
15428	62144
12036	62184
15291	62226
7254	62268
8953	62309
9613	62348
11834	62387
15207	62428
8173	62469
12026	62508
6220	62548
19723	62588
17961	62629
10758	62669
14621	62709
11161	62749
13471	62790
1541	62831
4321	62871
763	62911
2752	62948
3338	62989
8163	63030
13526	63069
9702	63110
6626	63148
5250	63187
4153	63227
3485	63266
8663	63306
2253	63346
18885	63385
3070	63426
11725	63465
3302	63505
7834	63544
18693	63581
11014	63621
8214	63661
13061	63700
9759	63741
11965	63780
667	63819
17824	63858
14197	63899
13524	63939
3375	63979
18924	64019
2698	64061
2324	64101
7911	64141
19409	64180
556	64221
17637	64258
3754	64298
18599	64337
7234	64377
17590	64416
13099	64458
14215	64499
16896	64540
8128	64578
7504	64617
19746	64657
13545	64697
578	64736
9451	64774
16368	64814
9899	64855
3102	64894
656	64934
8078	64973
7614	65013
17099	65053
12525	65093
10035	65132
6209	65172
10139	65212
3023	65253
13672	65293
6460	65334
6836	65372
12900	65413
4930	65453
15672	65491
2870	65531
18132	65570
5693	65610
16494	65648
13365	65689
3457	65730
12015	65769
19205	65810
18218	65851
811	65893
18488	65931
939	65972
6746	66010
14098	66050
1565	66090
901	66129
9982	66169
8832	66212
2450	66252
18292	66291
6216	66332
3262	66372
14	66412
19092	66449
8162	66490
10846	66529
2248	66571
8642	66611
1219	66651
11814	66691
15602	66732
13964	66773
9005	66813
18282	66852
8015	66894
1947	66933
5357	66972
4704	67012
10471	67053
9972	67092
5544	67133
19001	67173
5962	67214
8381	67254
14252	67294
16860	67335
14298	67375
1391	67417
12078	67455
18124	67495
1117	67535
18721	67575
1788	67617
1218	67656
3076	67697
3003	67736
1082	67774
1665	67813
18059	67853
1217	67893
17494	67932
3958	67973
18665	68012
6682	68051
19524	68090
12734	68131
15574	68170
16673	68211
4581	68253
13210	68291
14398	68332
18353	68373
17448	68414
8816	68457
6366	68497
19664	68537
14807	68579
4885	68620
10638	68660
14276	68699
9016	68740
2162	68779
14332	68818
14165	68858
6381	68897
12788	68937
19414	68977
14857	69016
437	69056
19795	69095
18166	69135
18188	69176
6768	69217
18361	69258
5041	69299
19857	69340
3411	69381
18216	69421
10817	69462
13216	69503
17855	69543
15090	69583
9828	69624
4676	69664
7074	69703
18324	69745
11203	69783
12171	69824
300	69864
5477	69903
5034	69943
2790	69983
15896	70024
9818	70066
3391	70105
16834	70146
14044	70187
11194	70229
6504	70268
1035	70308
10607	70348
15334	70388
4957	70429
8941	70470
11509	70509
3093	70549
3877	70590
477	70629
11410	70667
5652	70707
15953	70747
12977	70787
2402	70827
9284	70868
9467	70908
6445	70947
7262	70988
15914	71028
19452	71069
9873	71108
11646	71149
27	71190
13959	71228
14704	71269
7034	71310
11409	71350
15126	71391
11645	71433
751	71472
3278	71511
16341	71549
12878	71590
18433	71630
13886	71671
13635	71711
3514	71751
19902	71790
7797	71830
463	71871
15022	71909
4149	71948
17623	71986
8569	72027
9340	72067
15584	72108
19447	72148
2430	72189
7449	72229
1445	72267
16791	72307
5053	72348
6507	72387
14806	72428
129	72468
17325	72507
19768	72547
5304	72588
956	72628
5273	72666
7689	72705
6428	72743
15526	72783
14557	72825
17846	72864
6806	72904
9900	72943
14799	72982
778	73023
19230	73062
13454	73103
8114	73142
8905	73180
9089	73219
8133	73259
15795	73298
15945	73339
5604	73378
5899	73418
14911	73455
11122	73494
19369	73536
12544	73576
13804	73617
17197	73657
2224	73698
606	73738
1790	73776
18941	73814
10556	73855
8563	73894
2185	73933
14239	73972
423	74013
4809	74051
12584	74091
8388	74132
19224	74172
14448	74212
6097	74252
3529	74292
4602	74331
7218	74370
2199	74409
756	74448
10462	74486
4164	74527
639	74568
9039	74606
13822	74647
1059	74687
7323	74724
14302	74764
18513	74803
8249	74845
14748	74883
17936	74924
19097	74965
1736	75007
15837	75048
2361	75089
3574	75127
11604	75165
8973	75205
12455	75243
16575	75285
5217	75326
13500	75364
9299	75404
4988	75445
14650	75484
862	75524
8965	75564
2617	75604
10613	75644
11110	75684
10649	75725
3935	75766
10470	75806
15290	75846
10684	75888
16361	75930
12860	75970
4803	76010
5145	76049
16023	76087
624	76128
16596	76167
9430	76207
7331	76247
4745	76286
7971	76324
15456	76363
12553	76404
19938	76445
15855	76485
13145	76525
18928	76566
11207	76607
16549	76649
11544	76690
18559	76731
7519	76770
8950	76810
2094	76849
19478	76888
12435	76929
10004	76969
19854	77010
7445	77050
6667	77088
4282	77127
12885	77167
15219	77207
3803	77248
11853	77287
2661	77329
10003	77369
11121	77410
1570	77450
11934	77490
881	77530
4549	77569
16706	77608
13936	77649
570	77688
17176	77728
18585	77768
16576	77810
15069	77851
361	77892
19868	77931
10091	77970
7153	78011
16078	78051
18183	78092
3051	78133
12416	78172
9248	78212
4678	78250
11884	78289
16545	78331
15599	78372
2276	78413
235	78452
3555	78490
4204	78528
19433	78568
16347	78608
14888	78647
11397	78687
9986	78728
11602	78766
3852	78807
12057	78847
14514	78887
10979	78928
3629	78968
10963	79007
16980	79048
6274	79090
8485	79129
11713	79169
2838	79209
10999	79249
18961	79289
15	79329
144	79366
18653	79405
1272	79445
13258	79485
4997	79527
13513	79567
3899	79608
7025	79647
10626	79686
3398	79728
3245	79767
693	79808
18992	79847
13254	79888
498	79926
10878	79964
2638	80006
4332	80045
7609	80083
13357	80122
7341	80162
8771	80201
13390	80240
18071	80281
7952	80322
6653	80362
10952	80401
12244	80440
5445	80481
14483	80521
6639	80562
12783	80601
16883	80641
7479	80681
4933	80722
7615	80761
16938	80798
514	80838
57	80876
11613	80915
15851	80955
11826	80995
14828	81035
12048	81076
7978	81116
12136	81156
1432	81196
2876	81237
4750	81278
4527	81318
17151	81359
17029	81399
7207	81439
1669	81480
5201	81520
9205	81560
14936	81599
18360	81638
8255	81679
12283	81717
18464	81757
11507	81797
19168	81837
9930	81878
16305	81918
1316	81958
534	81997
19991	82035
11720	82076
11007	82115
9187	82158
10745	82198
13324	82239
15747	82279
4169	82319
3114	82359
17278	82399
4719	82439
19642	82479
18261	82520
6086	82558
1557	82597
19751	82636
4875	82677
15759	82717
2201	82757
9350	82797
867	82835
7677	82872
15920	82911
14449	82949
9232	82989
4044	83029
12174	83069
15910	83110
7005	83150
15783	83190
11649	83231
186	83271
2898	83309
5107	83349
4805	83390
19163	83431
16749	83471
7016	83512
16331	83552
12696	83592
4632	83632
18548	83673
13946	83714
11440	83755
1072	83796
8280	83836
5216	83877
18611	83916
2676	83957
12214	83997
1277	84038
10870	84078
7763	84119
18783	84158
6825	84198
3487	84238
4812	84278
11759	84317
13383	84358
1010	84398
18072	84437
16486	84477
19823	84517
9744	84557
927	84595
7118	84635
3451	84676
16662	84715
9782	84756
16675	84796
11247	84837
54	84878
11628	84916
18252	84956
5195	84997
7872	85037
6499	85076
6063	85115
15373	85153
1749	85191
9155	85231
18637	85271
19371	85313
3890	85355
15874	85394
17162	85433
15318	85474
10812	85514
7974	85555
5572	85595
8891	85634
2371	85673
15201	85712
4522	85753
13924	85794
6078	85834
16306	85874
7993	85915
11568	85955
458	85996
6752	86035
13479	86075
9088	86113
685	86153
9463	86192
13199	86231
506	86272
8762	86311
15859	86351
16343	86391
15676	86431
6614	86471
1554	86512
2376	86553
16443	86592
11193	86633
9144	86675
7413	86713
10017	86751
13598	86791
12624	86831
8989	86872
2700	86911
12511	86951
3657	86992
6652	87032
16862	87072
11470	87114
11276	87155
3426	87196
12477	87236
9268	87277
17629	87317
2252	87357
6515	87396
4736	87436
11538	87474
18809	87515
720	87555
17154	87593
3637	87634
12560	87673
1583	87714
5954	87755
3947	87795
18565	87834
4931	87873
13059	87913
11591	87955
6372	87995
9747	88035
14413	88075
11789	88115
2104	88155
1520	88195
10587	88233
9185	88273
13362	88314
18511	88354
3615	88395
2313	88434
392	88473
14853	88513
13311	88553
12832	88593
11798	88634
2853	88674
17327	88712
13330	88754
4731	88794
8422	88833
5481	88873
13192	88912
17373	88951
15093	88991
5742	89031
11418	89070
8808	89112
230	89151
6260	89190
17542	89230
4017	89271
9165	89312
5836	89351
11471	89390
16960	89430
9524	89470
10468	89510
2091	89550
5449	89591
2768	89630
157	89670
11026	89707
3551	89749
19881	89789
12218	89830
9974	89872
386	89912
4173	89950
12747	89990
319	90030
12387	90069
14089	90108
10513	90148
2759	90189
16235	90226
16193	90266
10900	90307
10216	90347
8996	90388
2835	90428
1037	90466
5577	90505
16568	90545
97	90585
17449	90623
11999	90664
18384	90705
5741	90745
163	90785
7838	90825
2530	90863
9844	90901
4896	90940
172	90980
545	91019
5465	91059
13853	91097
7388	91137
638	91176
3704	91214
12659	91251
8432	91292
9061	91331
1324	91372
16525	91412
2140	91453
18688	91493
6853	91533
19246	91571
17515	91612
3766	91652
17262	91692
18706	91733
8125	91773
14437	91812
13136	91851
17717	91892
2452	91933
7084	91972
4717	92013
12857	92052
3860	92093
12248	92132
7420	92173
16880	92212
9303	92250
9027	92289
13447	92329
8378	92369
6862	92408
3197	92448
13021	92488
18485	92528
18301	92569
462	92611
1940	92649
15708	92688
9692	92729
11413	92769
10294	92810
13728	92851
9511	92890
6984	92930
10641	92968
2817	93009
15960	93047
2134	93086
4597	93125
7056	93164
15047	93203
9724	93243
18462	93281
11437	93320
13483	93361
14804	93401
11198	93443
5762	93483
8758	93523
979	93563
2090	93601
15236	93640
6634	93681
6140	93721
7737	93761
4944	93802
13110	93842
9790	93881
3977	93921
14401	93962
5111	94002
6286	94042
14100	94083
19348	94124
4937	94163
13185	94202
